段,step/stage ধাপ/পর্যায়,,9,421,Jōyō Kanji
村,village  গ্রাম,,7,422,Jōyō Kanji
散,scatter/disperse ছড়িয়ে দেওয়া/বিচ্ছিন্ন করা,,12,423,Jōyō Kanji
路,road/route রাস্তা/পথ,,13,424,Jōyō Kanji
断,cut off/decide বিচ্ছিন্ন করা/সিদ্ধান্ত নেওয়া,,11,425,Jōyō Kanji
報,report/reward প্রতিবেদন করা/পুরস্কার,,12,426,Jōyō Kanji
可,possible  সম্ভব,,5,427,Jōyō Kanji
徒,follower/empty অনুসারী/শূন্য,,10,428,Jōyō Kanji
済,finish/settle শেষ করা/মীমাংসা করা,,11,429,Jōyō Kanji
減,decrease/reduce  কমে যাওয়া/কমানো,,12,430,Jōyō Kanji
形,shape/form আকৃতি/রূপ,,7,431,Jōyō Kanji
種,seed/kind বীজ/ধরন,,14,432,Jōyō Kanji
頼,rely/request নির্ভর করা/অনুরোধ করা,,16,433,Jōyō Kanji
害,harm/damage ক্ষতি/অপকার,,10,434,Jōyō Kanji
状,condition/form  অবস্থা/আকার,,7,435,Jōyō Kanji
治,cure/govern  চিকিৎসা করা/শাসন করা,,8,436,Jōyō Kanji
深,deep গভীর,,11,437,Jōyō Kanji
追,chase/follow তাড়া করা/অনুসরণ করা,,9,438,Jōyō Kanji
暮,live/spend time  জীবনযাপন করা/সময় কাটানো,,14,439,Jōyō Kanji
観,view/observe  দেখা/পর্যবেক্ষণ করা,,18,440,Jōyō Kanji
十,ten  দশ,,2,441,Jōyō Kanji
根,root শিকড়,,10,442,Jōyō Kanji
青,blue/green নীল/সবুজ,,8,443,Jōyō Kanji
置,put/place  রাখা,,13,444,Jōyō Kanji
走,run  দৌড়ানো,,7,445,Jōyō Kanji
魚,fish  মাছ,,11,446,Jōyō Kanji
去,leave/past  চলে যাওয়া/অতীত,,5,447,Jōyō Kanji
別,separate  আলাদা,,7,448,Jōyō Kanji
頭,head মাথা,,16,449,Jōyō Kanji
細,thin/detailed পাতলা/বিস্তারিত,,11,450,Jōyō Kanji
嫌,dislike/hate অপছন্দ করা/ঘৃণা করা,,13,451,Jōyō Kanji
邪,evil/wickedness মন্দ/অশুভ,,8,452,Jōyō Kanji
増,increase  বৃদ্ধি করা,,14,453,Jōyō Kanji
商,commerce/trade  ব্যবসা/বাণিজ্য,,11,454,Jōyō Kanji
残,remain/leave behind  অবশিষ্ট থাকা/ফেলে যাওয়া,,10,455,Jōyō Kanji
以,by/with/than দ্বারা/দিয়ে/থেকে,,5,456,Jōyō Kanji
談,talk/discussion  আলোচনা,,15,457,Jōyō Kanji
例,example উদাহরণ,,8,458,Jōyō Kanji
態,condition/appearance অবস্থা/রূপ,,14,459,Jōyō Kanji
任,duty/entrust দায়িত্ব/অর্পণ করা,,6,460,Jōyō Kanji
犯,commit a crime/offend অপরাধ করা/লঙ্ঘন করা,,5,461,Jōyō Kanji
察,inspect/guess পরীক্ষা করা/অনুমান করা,,14,462,Jōyō Kanji
杯,cup/glass কাপ/গ্লাস,,8,463,Jōyō Kanji
左,left  বাম,,5,464,Jōyō Kanji
酒,sake/alcohol সাকে/মদ,,10,465,Jōyō Kanji
背,back  পিঠ,,9,466,Jōyō Kanji
郵,mail/post ডাক/ডাকব্যবস্থা,,11,467,Jōyō Kanji
局,office/bureau দপ্তর/বিভাগ,,7,468,Jōyō Kanji
誌,magazine/record  পত্রিকা/লিপি,,14,469,Jōyō Kanji
漢,Chinese/Chinese person চীনা/চীনা ব্যক্তি,,13,470,Jōyō Kanji
歯,tooth দাঁত,,12,471,Jōyō Kanji
命,life/command জীবন/আদেশ,,8,472,Jōyō Kanji
負,defeat    পরাজয়,,9,473,Jōyō Kanji
側,side পাশ,,11,474,Jōyō Kanji
量,quantity/measure  পরিমাণ/মাপ,,12,475,Jōyō Kanji
隣,neighbor/adjacent প্রতিবেশী/সংলগ্ন,,16,476,Jōyō Kanji
焼,burn/roast পোড়ানো/ভাজা,,12,477,Jōyō Kanji
価,value/price মূল্য/দাম,,8,478,Jōyō Kanji
打,hit/strike  আঘাত করা,,5,479,Jōyō Kanji
技,skill/technique  দক্ষতা/কৌশল,,7,480,Jōyō Kanji
求,seek/request খোঁজা/চাওয়া,,7,481,Jōyō Kanji
鳴,cry/sound ডাক দেওয়া/শব্দ করা,,14,482,Jōyō Kanji
洋,ocean/western  মহাসাগর/পাশ্চাত্য,,9,483,Jōyō Kanji
課,lesson/section পাঠ/বিভাগ,,15,484,Jōyō Kanji
卒,graduate/finish স্নাতক হওয়া/শেষ করা,,8,485,Jōyō Kanji
興,interest/prosperity আগ্রহ/সমৃদ্ধি,,16,486,Jōyō Kanji
改,change/reform  পরিবর্তন করা/সংস্কার করা,,7,487,Jōyō Kanji
績,achievement/results কৃতিত্ব/ফলাফল,,17,488,Jōyō Kanji
換,exchange/change বিনিময় করা/পরিবর্তন করা,,12,489,Jōyō Kanji
独,alone  একা,,9,490,Jōyō Kanji
迷,lose one's way/confused পথ হারানো/বিভ্রান্ত,,9,491,Jōyō Kanji
喜,joy/be pleased আনন্দ/আনন্দিত হওয়া,,12,492,Jōyō Kanji
放,release/let go  ছেড়ে দেওয়া,,8,493,Jōyō Kanji
防,prevent/defend প্রতিরোধ করা/রক্ষা করা,,7,494,Jōyō Kanji
勢,power/momentum শক্তি/গতি,,13,495,Jōyō Kanji
収,collect/receive সংগ্রহ করা/গ্রহণ করা,,4,496,Jōyō Kanji
傷,injury/hurt আঘাত/আহত করা,,13,497,Jōyō Kanji
三,three  তিন,,3,498,Jōyō Kanji
四,four  চার,,5,499,Jōyō Kanji
宿,inn/stay সরাইখানা/থাকা,,11,500,Jōyō Kanji
誕,birth  জন্ম,,15,501,Jōyō Kanji
忙,busy  ব্যস্ত,,6,502,Jōyō Kanji
疲,tired/fatigue ক্লান্ত/ক্লান্তি,,10,503,Jōyō Kanji
晩,evening/night সন্ধ্যা/রাত,,12,504,Jōyō Kanji
遠,far  দূর,,13,505,Jōyō Kanji
冬,winter  শীতকাল,,5,506,Jōyō Kanji
熱,heat/hot তাপ/গরম,,15,507,Jōyō Kanji
束,bundle/tie গুচ্ছ/বাঁধা,,7,508,Jōyō Kanji
程,extent/degree মাত্রা/পরিমাণ,,12,509,Jōyō Kanji
欲,desire  ইচ্ছা/আকাঙ্ক্ষা,,11,510,Jōyō Kanji
甘,sweet মিষ্টি,,5,511,Jōyō Kanji
笑,laugh/smile হাসা,,10,512,Jōyō Kanji
努,effort প্রচেষ্টা,,7,513,Jōyō Kanji
列,row/line  সারি,,6,514,Jōyō Kanji
北,north  উত্তর,,5,515,Jōyō Kanji
第,number/order নম্বর/ক্রম,,11,516,Jōyō Kanji
配,distribute/arrange বিতরণ করা/ব্যবস্থা করা,,10,517,Jōyō Kanji
婦,woman/wife নারী/স্ত্রী,,11,518,Jōyō Kanji
団,group  দল,,6,519,Jōyō Kanji
非,not/wrong না/ভুল,,8,520,Jōyō Kanji
激,violent/intense  তীব্র/প্রবল,,16,521,Jōyō Kanji
室,room  কক্ষ,,9,522,Jōyō Kanji
械,machine/device  যন্ত্র,,11,523,Jōyō Kanji
判,judge/judgment বিচার করা/রায়,,7,524,Jōyō Kanji
敗,defeat/fail  পরাজয়/ব্যর্থ হওয়া,,11,525,Jōyō Kanji
油,oil তেল,,8,526,Jōyō Kanji
振,shake/swing নাড়ানো/দোলানো,,10,527,Jōyō Kanji
寄,approach/stop by  কাছে আসা/ঘুরে আসা,,11,528,Jōyō Kanji
歴,history  ইতিহাস,,14,529,Jōyō Kanji
刺,stab/thorn  ছুরিকাঘাত করা/কাঁটা,,8,530,Jōyō Kanji
望,hope/desire  আশা/আকাঙ্ক্ষা,,11,531,Jōyō Kanji
整,arrange/organize সাজানো/গুছানো,,16,532,Jōyō Kanji
労,labor/work শ্রম/কাজ,,7,533,Jōyō Kanji
賞,prize/reward  পুরস্কার,,15,534,Jōyō Kanji
共,together/both একসাথে/উভয়,,6,535,Jōyō Kanji
専,specialize  বিশেষায়িত হওয়া,,9,536,Jōyō Kanji
演,perform/act পরিবেশন করা/অভিনয় করা,,14,537,Jōyō Kanji
歳,age/year  বয়স/বছর,,13,538,Jōyō Kanji
描,draw/depict  আঁকা/চিত্রিত করা,,11,539,Jōyō Kanji
丈,length/height  দৈর্ঘ্য/উচ্চতা,,3,540,Jōyō Kanji
閉,close বন্ধ করা,,11,541,Jōyō Kanji
低,low নিচু/নিম্ন,,7,542,Jōyō Kanji
仮,temporary/assume অস্থায়ী/ধরে নেওয়া,,6,543,Jōyō Kanji
短,short সংক্ষিপ্ত/খাটো,,12,544,Jōyō Kanji
神,god/spirit ঈশ্বর/আত্মা,,9,545,Jōyō Kanji
辺,area/vicinity  এলাকা/আশপাশ,,5,546,Jōyō Kanji
締,tighten/close শক্ত করা/বন্ধ করা,,15,547,Jōyō Kanji
停,stop থামা,,11,548,Jōyō Kanji
倒,fall/knock down পড়ে যাওয়া/ফেলে দেওয়া,,10,549,Jōyō Kanji
箱,box বাক্স,,15,550,Jōyō Kanji
石,stone  পাথর,,5,551,Jōyō Kanji
田,rice field  ধানক্ষেত,,5,552,Jōyō Kanji
暗,dark  অন্ধকার,,13,553,Jōyō Kanji
陽,sun/positive সূর্য/ইতিবাচক,,12,554,Jōyō Kanji
西,west পশ্চিম,,6,555,Jōyō Kanji
号,number/name নম্বর/নাম,,5,556,Jōyō Kanji
末,end  শেষ,,5,557,Jōyō Kanji
券,ticket/coupon টিকিট/কুপন,,8,558,Jōyō Kanji
除,remove/exclude অপসারণ করা/বাদ দেওয়া,,10,559,Jōyō Kanji
制,control/system  নিয়ন্ত্রণ/ব্যবস্থা,,8,560,Jōyō Kanji
許,permit/allow  অনুমতি দেওয়া,,11,561,Jōyō Kanji
担,carry/bear  বহন করা/দায়িত্ব নেওয়া,,8,562,Jōyō Kanji
営,operate/manage পরিচালনা করা,,12,563,Jōyō Kanji
限,limit সীমা,,9,564,Jōyō Kanji
似,resemble/similar সাদৃশ্য থাকা/মতো হওয়া,,7,565,Jōyō Kanji
等,etc./equal ইত্যাদি/সমান,,12,566,Jōyō Kanji
険,dangerous/steep বিপজ্জনক/খাড়া,,11,567,Jōyō Kanji
認,recognize/acknowledge  চিনতে পারা/স্বীকার করা,,14,568,Jōyō Kanji
設,establish/set up  স্থাপন করা/প্রতিষ্ঠা করা,,11,569,Jōyō Kanji
島,island দ্বীপ,,10,570,Jōyō Kanji
因,cause/factor  কারণ/উপাদান,,6,571,Jōyō Kanji
節,season/joint/occasion ঋতু/জোড়/সময়,,13,572,Jōyō Kanji
査,investigate পরীক্ষা/তদন্ত করা,,9,573,Jōyō Kanji
登,climb/register আরোহণ করা/নিবন্ধন করা,,12,574,Jōyō Kanji
捕,catch/ capture ধরা/আটক করা,,10,575,Jōyō Kanji
助,help সাহায্য করা,,7,576,Jōyō Kanji
健,healthy স্বাস্থ্যবান,,11,577,Jōyō Kanji
景,scenery/view  দৃশ্য,,12,578,Jōyō Kanji
訳,meaning/translate অর্থ/অনুবাদ করা,,11,579,Jōyō Kanji
仲,relationship/companion সম্পর্ক/সঙ্গী,,6,580,Jōyō Kanji
植,plant  রোপণ করা,,12,581,Jōyō Kanji
固,hard/firm  শক্ত/দৃঢ়,,8,582,Jōyō Kanji
義,justice/meaning  ন্যায়/অর্থ,,13,583,Jōyō Kanji
募,recruit/collect নিয়োগ করা/সংগ্রহ করা,,12,584,Jōyō Kanji
識,knowledge/recognize  জ্ঞান/চেনা,,19,585,Jōyō Kanji
満,full/satisfy পূর্ণ/সন্তুষ্ট করা,,12,586,Jōyō Kanji
刻,engrave/time খোদাই করা/সময়,,8,587,Jōyō Kanji
寺,temple  মন্দির,,6,588,Jōyō Kanji
机,desk  ডেস্ক,,6,589,Jōyō Kanji
右,right  ডান,,5,590,Jōyō Kanji
他,other অন্য,,5,591,Jōyō Kanji
米,rice চাল/ভাত,,6,592,Jōyō Kanji
未,not yet  এখনও নয়,,5,593,Jōyō Kanji
春,spring বসন্ত,,9,594,Jōyō Kanji
銀,silver রূপা,,14,595,Jōyō Kanji
鳥,bird পাখি,,11,596,Jōyō Kanji
汚,dirty/dirtying নোংরা/নোংরা করা,,6,597,Jōyō Kanji
戻,return ফিরে আসা,,7,598,Jōyō Kanji
伸,stretch/extend প্রসারিত করা,,7,599,Jōyō Kanji
研,polish/research  ঘষে মসৃণ করা/গবেষণা করা,,9,600,Jōyō Kanji
究,investigate/study গবেষণা করা/অধ্যয়ন করা,,7,601,Jōyō Kanji
棚,shelf  তাক,,12,602,Jōyō Kanji
豆,bean/soybean শিম/সয়াবিন,,7,603,Jōyō Kanji
壁,wall দেয়াল,,16,604,Jōyō Kanji
帯,belt/band  বেল্ট/বন্ধনী,,10,605,Jōyō Kanji
再,again/repeatedly আবার/পুনরায়,,6,606,Jōyō Kanji
録,record রেকর্ড/লিপিবদ্ধ করা,,16,607,Jōyō Kanji
黒,black  কালো,,11,608,Jōyō Kanji
菜,vegetable  সবজি,,11,609,Jōyō Kanji
枚,counter for flat objects  সমতল জিনিসের গণনাকারী,,8,610,Jōyō Kanji
就,engage in/settle into গ্রহণ করা/কাজে যোগ দেওয়া,,12,611,Jōyō Kanji
頑,stubborn  একগুঁয়ে,,13,612,Jōyō Kanji
池,pond  পুকুর,,6,613,Jōyō Kanji
呂,spine  মেরুদণ্ড,,7,614,Jōyō Kanji
域,region/area  অঞ্চল/এলাকা,,11,615,Jōyō Kanji
在,exist/be located  অবস্থান করা/থাকা,,6,616,Jōyō Kanji
接,connect/contact  সংযোগ করা/যোগাযোগ করা,,11,617,Jōyō Kanji
効,effect/effective প্রভাব/কার্যকর,,8,618,Jōyō Kanji
危,dangerous বিপজ্জনক,,6,619,Jōyō Kanji
災,disaster  দুর্যোগ,,7,620,Jōyō Kanji
従,follow অনুসরণ করা,,10,621,Jōyō Kanji
案,plan/proposal  পরিকল্পনা/প্রস্তাব,,10,622,Jōyō Kanji
絡,entangle/connect জড়িয়ে দেওয়া/সংযুক্ত করা,,12,623,Jōyō Kanji
比,compare  তুলনা করা,,4,624,Jōyō Kanji
混,mix/confuse  মেশানো/বিভ্রান্ত করা,,11,625,Jōyō Kanji
光,light  আলো,,6,626,Jōyō Kanji
宅,home/house বাড়ি/বাসস্থান,,6,627,Jōyō Kanji
裏,reverse/back  উল্টো দিক/পেছন,,13,628,Jōyō Kanji
積,accumulate/stack জমা করা/স্তূপ করা,,16,629,Jōyō Kanji
護,protect/defend  রক্ষা করা,,20,630,Jōyō Kanji
権,right/authority  অধিকার/কর্তৃত্ব,,15,631,Jōyō Kanji
敵,enemy  শত্রু,,15,632,Jōyō Kanji
絶,discontinue/extinguish বন্ধ করা/নিভিয়ে দেওয়া,,12,633,Jōyō Kanji
舞,dance নাচ,,15,634,Jōyō Kanji
劇,drama/theater নাটক/থিয়েটার,,15,635,Jōyō Kanji
区,ward/district এলাকা/জেলা,,4,636,Jōyō Kanji
想,thought/imagination  চিন্তা/কল্পনা,,13,637,Jōyō Kanji
遣,send/dispatch পাঠানো,,13,638,Jōyō Kanji
順,obey  অনুসরণ করা,,12,639,Jōyō Kanji
境,boundary/environment  সীমানা/পরিবেশ,,14,640,Jōyō Kanji
門,gate/door দরজা/ফটক,,8,641,Jōyō Kanji
陸,land/shore স্থলভাগ/তীর,,11,642,Jōyō Kanji
貸,lend ধার দেওয়া,,12,643,Jōyō Kanji
騒,noisy/commotion কোলাহল/হট্টগোল,,18,644,Jōyō Kanji
富,rich/wealth  ধনী/সম্পদ,,12,645,Jōyō Kanji
秋,autumn শরৎ,,9,646,Jōyō Kanji
菓,sweets/confectionery মিষ্টান্ন,,11,647,Jōyō Kanji
軽,light/easy  হালকা/সহজ,,12,648,Jōyō Kanji
弱,weak দুর্বল,,10,649,Jōyō Kanji
筆,brush/pen তুলি/কলম,,12,650,Jōyō Kanji
皿,plate/dish থালা/পাত্র,,5,651,Jōyō Kanji
坊,boy/monk  ছেলে/সন্ন্যাসী,,7,652,Jōyō Kanji
片,one side/piece এক পাশ/টুকরা,,4,653,Jōyō Kanji
悲,sadness/be sad দুঃখ/দুঃখিত হওয়া,,12,654,Jōyō Kanji
毛,hair/fur চুল/লোম,,4,655,Jōyō Kanji
幹,trunk/main part কাণ্ড/মূল অংশ,,13,656,Jōyō Kanji
沈,sink/submerge ডোবা/নিমজ্জিত হওয়া,,7,657,Jōyō Kanji
総,total/general মোট/সাধারণ,,14,658,Jōyō Kanji
草,grass  ঘাস,,9,659,Jōyō Kanji
寿,longevity/life দীর্ঘায়ু/জীবন,,7,660,Jōyō Kanji
才,ability/age  প্রতিভা/বয়স,,3,661,Jōyō Kanji
鉄,iron  লোহা,,13,662,Jōyō Kanji
季,season ঋতু,,8,663,Jōyō Kanji
盛,prosper/fill সমৃদ্ধ হওয়া/ভরাট করা,,11,664,Jōyō Kanji
存,exist/preserve  থাকা/সংরক্ষণ করা,,6,665,Jōyō Kanji
準,standard/prepare  মানদণ্ড/প্রস্তুত করা,,13,666,Jōyō Kanji
示,show/indicate দেখানো/নির্দেশ করা,,5,667,Jōyō Kanji
備,prepare/equip প্রস্তুত করা/সজ্জিত করা,,12,668,Jōyō Kanji
際,occasion/border সময়/সীমা,,14,669,Jōyō Kanji
容,contain/appearance  ধারণ করা/চেহারা,,10,670,Jōyō Kanji
象,elephant/image হাতি/চিত্র,,12,671,Jōyō Kanji
障,obstacle/hinder বাধা/বাধা দেওয়া,,14,672,Jōyō Kanji
統,unite/govern ঐক্যবদ্ধ করা/শাসন করা,,12,673,Jōyō Kanji
途,way/route পথ/পথরেখা,,10,674,Jōyō Kanji
康,health/healthy স্বাস্থ্য/সুস্থতা,,11,675,Jōyō Kanji
趣,meaning/interest  অর্থ/আগ্রহ,,15,676,Jōyō Kanji
詳,detailed  বিস্তারিত,,13,677,Jōyō Kanji
検,examine/inspect পরীক্ষা করা/পরিদর্শন করা,,12,678,Jōyō Kanji
余,excess/remain অতিরিক্ত/অবশিষ্ট,,7,679,Jōyō Kanji
砂,sand  বালি,,9,680,Jōyō Kanji
板,board/plank  তক্তা/বোর্ড,,8,681,Jōyō Kanji
弁,valve/speech  ভালভ/বক্তব্য,,5,682,Jōyō Kanji
折,fold/break ভাঁজ করা/ভাঙা,,7,683,Jōyō Kanji
師,teacher/master শিক্ষক/গুরু,,10,684,Jōyō Kanji
釣,fishing  বড়শি দিয়ে মাছ ধরা,,11,685,Jōyō Kanji
湯,hot water  গরম পানি,,12,686,Jōyō Kanji
居,be/stay থাকা,,8,687,Jōyō Kanji
包,wrap/package  মোড়ানো/প্যাকেট করা,,5,688,Jōyō Kanji
握,grip/hold আঁকড়ে ধরা/ধরা,,12,689,Jōyō Kanji
街,street শহরের রাস্তা,,12,690,Jōyō Kanji
額,amount/forehead  পরিমাণ/কপাল,,18,691,Jōyō Kanji
講,lecture/explain বক্তৃতা/ব্যাখ্যা করা,,17,692,Jōyō Kanji
囲,surround/enclose ঘিরে রাখা,,7,693,Jōyō Kanji
税,tax কর,,12,694,Jōyō Kanji
印,mark/stamp চিহ্ন/সিলমোহর,,6,695,Jōyō Kanji
乱,disorder  বিশৃঙ্খলা,,7,696,Jōyō Kanji
衆,masses/crowd জনসাধারণ/ভিড়,,12,697,Jōyō Kanji
五,five  পাঁচ,,4,698,Jōyō Kanji
個,individual/one item পৃথক/একটি,,10,699,Jōyō Kanji
九,nine  নয়,,2,700,Jōyō Kanji
百,hundred  একশ,,6,701,Jōyō Kanji
祝,celebrate/congratulate উদযাপন করা/অভিনন্দন করা,,9,702,Jōyō Kanji
咲,bloom ফুটে ওঠা,,9,703,Jōyō Kanji
易,easy/easily সহজ/সহজে,,8,704,Jōyō Kanji
嬉,happy/playful আনন্দিত/খেলাচ্ছলে,,15,705,Jinmeiyō Kanji
塩,salt লবণ,,13,706,Jōyō Kanji
雲,cloud  মেঘ,,12,707,Jōyō Kanji
複,duplicate/multiple  একাধিক/নকল,,14,708,Jōyō Kanji
星,star তারা,,9,709,Jōyō Kanji
撮,photograph/take  ছবি তোলা/নেওয়া,,15,710,Jōyō Kanji
瓶,bottle বোতল,,11,711,Jōyō Kanji
挨,push/approach ঠেলা দেওয়া/কাছে আসা,,10,712,Jōyō Kanji
拶,approach/press কাছে আসা/চাপ দেওয়া,,9,713,Jōyō Kanji
完,perfect    নিখুঁত,,7,714,Jōyō Kanji
壊,break/destroy  ভেঙে ফেলা/ধ্বংস করা,,16,715,Jōyō Kanji
告,revelation    উন্মোচন,,7,716,Jōyō Kanji
掃,sweep পরিষ্কার করা/ঝাড়ু দেওয়া,,11,717,Jōyō Kanji
投,throw  ছুড়ে দেওয়া,,7,718,Jōyō Kanji
練,practice/train অনুশীলন করা/প্রশিক্ষণ নেওয়া,,14,719,Jōyō Kanji
慣,get used to  অভ্যস্ত হওয়া,,14,720,Jōyō Kanji
簡,simple/brief সরল/সংক্ষিপ্ত,,18,721,Jōyō Kanji
怒,anger  রাগ,,9,722,Jōyō Kanji
阪,slope/height ঢাল/উঁচু পথ,,7,723,Jōyō Kanji
夢,dream  স্বপ্ন,,13,724,Jōyō Kanji
型,type/model  ধরন/ছাঁচ,,9,725,Jōyō Kanji
由,reason/cause কারণ,,5,726,Jōyō Kanji
煙,smoke ধোঁয়া,,13,727,Jōyō Kanji
昇,rise  ওঠা,,8,728,Jōyō Kanji
基,base/foundation ভিত্তি/ভিত্তিমূল,,11,729,Jōyō Kanji
祭,festival/celebrate উৎসব/উদযাপন করা,,11,730,Jōyō Kanji
係,person in charge/connection দায়িত্বপ্রাপ্ত ব্যক্তি/সম্পর্ক,,9,731,Jōyō Kanji
府,government office সরকারি দপ্তর,,8,732,Jōyō Kanji
退,retreat/withdraw পিছিয়ে যাওয়া/প্রত্যাহার করা,,9,733,Jōyō Kanji
被,be subjected to/cover  আক্রান্ত হওয়া/ঢেকে দেওয়া,,10,734,Jōyō Kanji
派,group/faction দল/গোষ্ঠী,,9,735,Jōyō Kanji
争,fight/dispute ঝগড়া করা/বিরোধ,,6,736,Jōyō Kanji
互,mutual  পারস্পরিক,,4,737,Jōyō Kanji
領,territory/receive অঞ্চল/গ্রহণ করা,,14,738,Jōyō Kanji
影,shadow/influence ছায়া/প্রভাব,,15,739,Jōyō Kanji
丸,circle  গোল,,3,740,Jōyō Kanji
構,structure/construct গঠন/নির্মাণ করা,,14,741,Jōyō Kanji
横,sideways/horizontal পাশ দিয়ে/অনুভূমিক,,15,742,Jōyō Kanji
静,quiet/calm শান্ত/নীরব,,14,743,Jōyō Kanji
幸,happiness/luck সুখ/সৌভাগ্য,,8,744,Jōyō Kanji
恋,love/romance প্রেম/ভালোবাসা,,10,745,Jōyō Kanji
恐,fear  ভয় পাওয়া,,10,746,Jōyō Kanji
湖,lake  হ্রদ,,12,747,Jōyō Kanji
桜,cherry blossom চেরি ফুল,,10,748,Jōyō Kanji
吸,inhale/suck  শ্বাস নেওয়া/টেনে নেওয়া,,6,749,Jōyō Kanji
駐,station/park অবস্থান করা/গাড়ি রাখা,,15,750,Jōyō Kanji
攻,attack  আক্রমণ করা,,7,751,Jōyō Kanji
姿,figure/appearance  আকৃতি/চেহারা,,9,752,Jōyō Kanji
詰,pack/question  ভরা/জিজ্ঞাসা করা,,13,753,Jōyō Kanji
延,extend/postpone  বাড়ানো/স্থগিত করা,,8,754,Jōyō Kanji
腹,belly/stomach  পেট,,13,755,Jōyō Kanji
展,develop/display বিকাশ করা/প্রদর্শন করা,,10,756,Jōyō Kanji
疑,doubt সন্দেহ করা,,14,757,Jōyō Kanji
率,rate/lead হার/নেতৃত্ব দেওয়া,,11,758,Jōyō Kanji
皮,skin/hide  চামড়া,,5,759,Jōyō Kanji
適,suitable  উপযুক্ত,,14,760,Jōyō Kanji
極,extreme/pole চরম/মেরু,,12,761,Jōyō Kanji
暴,violence/expose সহিংসতা/প্রকাশ করা,,15,762,Jōyō Kanji
省,omit  বাদ দেওয়া,,9,763,Jōyō Kanji
玉,jewel/ball  রত্ন/গোলক,,5,764,Jōyō Kanji
養,nourish/raise লালন করা/পালন করা,,15,765,Jōyō Kanji
筋,muscle/line পেশি/রেখা,,12,766,Jōyō Kanji
視,look at/regard দেখা/বিবেচনা করা,,11,767,Jōyō Kanji
七,seven  সাত,,2,768,Jōyō Kanji
借,borrow ধার নেওয়া,,10,769,Jōyō Kanji
泳,swim  সাঁতার কাটা,,8,770,Jōyō Kanji
緑,green সবুজ,,14,771,Jōyō Kanji
盗,steal/theft চুরি করা/চুরি,,11,772,Jōyō Kanji
妻,wife স্ত্রী,,8,773,Jōyō Kanji
肩,shoulder কাঁধ,,8,774,Jōyō Kanji
腕,arm/skill বাহু/দক্ষতা,,12,775,Jōyō Kanji
渡,cross/transfer পার হওয়া/স্থানান্তর করা,,12,776,Jōyō Kanji
給,supply/pay সরবরাহ করা/বেতন দেওয়া,,12,777,Jōyō Kanji
訪,visit  পরিদর্শন করা,,11,778,Jōyō Kanji
牛,cow/cattle  গরু,,4,779,Jōyō Kanji
更,change/renew  পরিবর্তন করা/নবায়ন করা,,7,780,Jōyō Kanji
薄,thin/light  পাতলা/হালকা,,16,781,Jōyō Kanji
各,each  প্রত্যেক,,6,782,Jōyō Kanji
驚,surprise/be surprised অবাক করা/অবাক হওয়া,,22,783,Jōyō Kanji
則,rule  নিয়ম,,9,784,Jōyō Kanji
株,stock/stump  শেয়ার/গাছের গোড়া,,10,785,Jōyō Kanji
賃,rent/fee ভাড়া/ফি,,13,786,Jōyō Kanji
亡,perish/dead  মারা যাওয়া/মৃত,,3,787,Jōyō Kanji
材,material  উপাদান/কাঠ,,7,788,Jōyō Kanji
復,restore/again পুনরুদ্ধার করা/আবার,,12,789,Jōyō Kanji
航,navigate/voyage নৌযাত্রা করা/ভ্রমণ করা,,10,790,Jōyō Kanji
紅,deep red/crimson গাঢ় লাল,,9,791,Jōyō Kanji
異,different/strange ভিন্ন/অদ্ভুত,,11,792,Jōyō Kanji
党,party/group  দল,,10,793,Jōyō Kanji
修,repair/study মেরামত করা/অধ্যয়ন করা,,10,794,Jōyō Kanji
破,break/destroy  ভাঙা/ধ্বংস করা,,10,795,Jōyō Kanji
逃,escape  পালিয়ে যাওয়া,,9,796,Jōyō Kanji
久,long time দীর্ঘ সময়,,3,797,Jōyō Kanji
響,echo/resound প্রতিধ্বনি করা/অনুরণিত হওয়া,,20,798,Jōyō Kanji
史,history  ইতিহাস,,5,799,Jōyō Kanji
離,separate/leave পৃথক করা/ছেড়ে যাওয়া,,18,800,Jōyō Kanji
礼,thanks/etiquette ধন্যবাদ/শিষ্টাচার,,5,801,Jōyō Kanji
念,thought/attention চিন্তা/মনোযোগ,,8,802,Jōyō Kanji
貧,poor  দরিদ্র,,11,803,Jōyō Kanji
測,fathom    ধারণা,,12,804,Jōyō Kanji
札,tag/label  ট্যাগ/লেবেল,,5,805,Jōyō Kanji
預,deposit/entrust জমা রাখা/অর্পণ করা,,13,806,Jōyō Kanji
濯,wash  ধোয়া,,17,807,Jōyō Kanji
骨,bone হাড়,,10,808,Jōyō Kanji
博,Dr.,,12,809,Jōyō Kanji
催,sponsor/hold আয়োজন করা,,13,810,Jōyō Kanji
免,exempt/permit অব্যাহতি দেওয়া/অনুমতি দেওয়া,,8,811,Jōyō Kanji
証,proof/certificate  প্রমাণ/সনদ,,12,812,Jōyō Kanji
虫,insect  পোকা,,6,813,Jōyō Kanji
柔,soft/gentle নরম/কোমল,,9,814,Jōyō Kanji
針,needle/pin  সূঁচ/পিন,,10,815,Jōyō Kanji
棒,stick/rod লাঠি/দণ্ড,,12,816,Jōyō Kanji
沸,boil ফুটতে থাকা,,8,817,Jōyō Kanji
戸,door/household দরজা/পরিবার,,4,818,Jōyō Kanji
